Continent,Country,Month,equipment,equipment_code,demand,supply
Africa,Guinea,2021-02-01T01:01:01Z,Mask,2,948343,279388
Africa,Guinea,2021-02-01T01:01:01Z,Ventilators,3,4543,217
Africa,Guinea,2021-02-01T01:01:01Z,O2 Concentrators,4,2189,598
Africa,Guinea,2021-02-01T01:01:01Z,Testing Units,5,11964,108407
Africa,Guinea,2021-02-01T01:01:01Z,Pulse Oxymeters,6,802,3339
Africa,Guinea,2021-02-01T01:01:01Z,General Medicines,7,1951501,593185
Africa,Guinea,2021-02-01T01:01:01Z,PPE Kit,8,10074,6430
Africa,Guinea,2021-03-01T01:01:01Z,oxygen cylinder,0,6238,5736
Africa,Guinea,2021-03-01T01:01:01Z,O2 Generator,1,5241,1792
Africa,Guinea,2021-03-01T01:01:01Z,Mask,2,1083286,170738
Africa,Guinea,2021-03-01T01:01:01Z,Ventilators,3,4957,1389
Africa,Guinea,2021-03-01T01:01:01Z,O2 Concentrators,4,2383,1214
Africa,Guinea,2021-03-01T01:01:01Z,Testing Units,5,220710,4857
Africa,Guinea,2021-03-01T01:01:01Z,Pulse Oxymeters,6,12412,3076
Africa,Guinea,2021-03-01T01:01:01Z,General Medicines,7,5896107,780375
Africa,Guinea,2021-03-01T01:01:01Z,PPE Kit,8,4512,5854
Africa,Guinea,2021-04-01T01:01:01Z,oxygen cylinder,0,2517,2437
Africa,Guinea,2021-04-01T01:01:01Z,O2 Generator,1,601,1712
Africa,Guinea,2021-04-01T01:01:01Z,Mask,2,2050367,37501
Africa,Guinea,2021-04-01T01:01:01Z,Ventilators,3,5433,558
Africa,Guinea,2021-04-01T01:01:01Z,O2 Concentrators,4,5796,2817
Africa,Guinea,2021-04-01T01:01:01Z,Testing Units,5,157957,53214
Africa,Guinea,2021-04-01T01:01:01Z,Pulse Oxymeters,6,5918,2137
Africa,Guinea,2021-04-01T01:01:01Z,General Medicines,7,4156335,323466
Africa,Guinea,2021-04-01T01:01:01Z,PPE Kit,8,10098,1753
Africa,Guinea,2021-05-01T01:01:01Z,oxygen cylinder,0,8543,2606
Africa,Guinea,2021-05-01T01:01:01Z,O2 Generator,1,5153,807
Africa,Guinea,2021-05-01T01:01:01Z,Mask,2,3611082,549495
Africa,Guinea,2021-05-01T01:01:01Z,Ventilators,3,2899,588
Africa,Guinea,2021-05-01T01:01:01Z,O2 Concentrators,4,4316,1973
Africa,Guinea,2021-05-01T01:01:01Z,Testing Units,5,234822,162639
Africa,Guinea,2021-05-01T01:01:01Z,Pulse Oxymeters,6,756,5841
Africa,Guinea,2021-05-01T01:01:01Z,General Medicines,7,7419589,381839
Africa,Guinea,2021-05-01T01:01:01Z,PPE Kit,8,5039,13036
Africa,Guinea,2021-06-01T01:01:01Z,oxygen cylinder,0,10913,11322
Africa,Guinea,2021-06-01T01:01:01Z,O2 Generator,1,4852,551
Africa,Guinea,2021-06-01T01:01:01Z,Mask,2,1128574,478418
Africa,Guinea,2021-06-01T01:01:01Z,Ventilators,3,274,575
Africa,Guinea,2021-06-01T01:01:01Z,O2 Concentrators,4,2198,4192
Africa,Guinea,2021-06-01T01:01:01Z,Testing Units,5,182745,164458
Africa,Guinea,2021-06-01T01:01:01Z,Pulse Oxymeters,6,15237,13749
Africa,Guinea,2021-06-01T01:01:01Z,General Medicines,7,623485,279145
Africa,Guinea,2021-06-01T01:01:01Z,PPE Kit,8,2530,14152
Africa,Guinea,2021-07-01T01:01:01Z,oxygen cylinder,0,18444,1486
Africa,Guinea,2021-07-01T01:01:01Z,O2 Generator,1,3388,928
Africa,Guinea,2021-07-01T01:01:01Z,Mask,2,2378155,883557
Africa,Guinea,2021-07-01T01:01:01Z,Ventilators,3,3575,284
Africa,Guinea,2021-07-01T01:01:01Z,O2 Concentrators,4,665,3193
Africa,Guinea,2021-07-01T01:01:01Z,Testing Units,5,183357,37899
Africa,Guinea,2021-07-01T01:01:01Z,Pulse Oxymeters,6,3182,10661
Africa,Guinea,2021-07-01T01:01:01Z,General Medicines,7,87372,730947
Africa,Guinea,2021-07-01T01:01:01Z,PPE Kit,8,4476,1636
Africa,Guinea,2021-08-01T01:01:01Z,oxygen cylinder,0,3349,13285
Africa,Guinea,2021-08-01T01:01:01Z,O2 Generator,1,5511,2594
Africa,Guinea,2021-08-01T01:01:01Z,Mask,2,409038,1330308
Africa,Guinea,2021-08-01T01:01:01Z,Ventilators,3,6450,574
Africa,Guinea,2021-08-01T01:01:01Z,O2 Concentrators,4,5572,2675
Africa,Guinea,2021-08-01T01:01:01Z,Testing Units,5,145502,84131
Africa,Guinea,2021-08-01T01:01:01Z,Pulse Oxymeters,6,12248,5466
Africa,Guinea,2021-08-01T01:01:01Z,General Medicines,7,3441054,1033655
Africa,Guinea,2021-08-01T01:01:01Z,PPE Kit,8,18461,9327
Africa,Guinea,2021-09-01T01:01:01Z,oxygen cylinder,0,12869,14497
Africa,Guinea,2021-09-01T01:01:01Z,O2 Generator,1,1609,2111
Africa,Guinea,2021-09-01T01:01:01Z,Mask,2,2298555,37451
Africa,Guinea,2021-09-01T01:01:01Z,Ventilators,3,3212,1382
Africa,Guinea,2021-09-01T01:01:01Z,O2 Concentrators,4,2975,4560
Africa,Guinea,2021-09-01T01:01:01Z,Testing Units,5,200254,20802
Africa,Guinea,2021-09-01T01:01:01Z,Pulse Oxymeters,6,11254,14690
Africa,Guinea,2021-09-01T01:01:01Z,General Medicines,7,2570061,481398
Africa,Guinea,2021-09-01T01:01:01Z,PPE Kit,8,12797,16352
Africa,Guinea,2021-10-01T01:01:01Z,oxygen cylinder,0,9986,16111
Africa,Guinea,2021-10-01T01:01:01Z,O2 Generator,1,8387,809
Africa,Guinea,2021-10-01T01:01:01Z,Mask,2,6463946,1500659
Africa,Guinea,2021-10-01T01:01:01Z,Ventilators,3,7749,461
Africa,Guinea,2021-10-01T01:01:01Z,O2 Concentrators,4,8145,2735
Africa,Guinea,2021-10-01T01:01:01Z,Testing Units,5,424435,81309
Africa,Guinea,2021-10-01T01:01:01Z,Pulse Oxymeters,6,1249,3063
Africa,Guinea,2021-10-01T01:01:01Z,General Medicines,7,4284785,1865677
Africa,Guinea,2021-10-01T01:01:01Z,PPE Kit,8,13955,1736
Africa,Guinea,2021-11-01T01:01:01Z,oxygen cylinder,0,4975,2938
Africa,Guinea,2021-11-01T01:01:01Z,O2 Generator,1,7618,255
Africa,Guinea,2021-11-01T01:01:01Z,Mask,2,8965672,956606
Africa,Guinea,2021-11-01T01:01:01Z,Ventilators,3,7757,178
Africa,Guinea,2021-11-01T01:01:01Z,O2 Concentrators,4,6656,620
Africa,Guinea,2021-11-01T01:01:01Z,Testing Units,5,187596,359497
Africa,Guinea,2021-11-01T01:01:01Z,Pulse Oxymeters,6,1519,11698
Africa,Guinea,2021-11-01T01:01:01Z,General Medicines,7,6138817,2002321
Africa,Guinea,2021-11-01T01:01:01Z,PPE Kit,8,7938,10609
Africa,Guinea,2021-12-01T01:01:01Z,oxygen cylinder,0,23048,9482
Africa,Guinea,2021-12-01T01:01:01Z,O2 Generator,1,8315,304
Africa,Guinea,2021-12-01T01:01:01Z,Mask,2,9740772,145388
Africa,Guinea,2021-12-01T01:01:01Z,Ventilators,3,3789,311
Africa,Guinea,2021-12-01T01:01:01Z,O2 Concentrators,4,538,5109
Africa,Guinea,2021-12-01T01:01:01Z,Testing Units,5,378000,58662
Africa,Guinea,2021-12-01T01:01:01Z,Pulse Oxymeters,6,2618,207
Africa,Guinea,2021-12-01T01:01:01Z,General Medicines,7,6676594,1166682
Africa,Guinea,2021-12-01T01:01:01Z,PPE Kit,8,19686,11218
Africa,Guinea,2022-01-01T01:01:01Z,oxygen cylinder,0,21364,6765
Africa,Guinea,2022-01-01T01:01:01Z,O2 Generator,1,4629,1401
Africa,Guinea,2022-01-01T01:01:01Z,Mask,2,6071477,128557
Africa,Guinea,2022-01-01T01:01:01Z,Ventilators,3,7226,1304
Africa,Guinea,2022-01-01T01:01:01Z,O2 Concentrators,4,5729,4724
Africa,Guinea,2022-01-01T01:01:01Z,Testing Units,5,205314,11888
Africa,Guinea,2022-01-01T01:01:01Z,Pulse Oxymeters,6,18385,12977
Africa,Guinea,2022-01-01T01:01:01Z,General Medicines,7,6215936,1383680
Africa,Guinea,2022-01-01T01:01:01Z,PPE Kit,8,284,8554
Africa,Guinea,2022-02-01T01:01:01Z,oxygen cylinder,0,11761,7154
Africa,Guinea,2022-02-01T01:01:01Z,O2 Generator,1,1967,699
Africa,Guinea,2022-02-01T01:01:01Z,Mask,2,1992673,859279
Africa,Guinea,2022-02-01T01:01:01Z,Ventilators,3,6163,999
Africa,Guinea,2022-02-01T01:01:01Z,O2 Concentrators,4,6550,3481
Africa,Guinea,2022-02-01T01:01:01Z,Testing Units,5,421587,107632
Africa,Guinea,2022-02-01T01:01:01Z,Pulse Oxymeters,6,13779,12451
Africa,Guinea,2022-02-01T01:01:01Z,General Medicines,7,31233658,1169915
Africa,Guinea,2022-02-01T01:01:01Z,PPE Kit,8,15279,12077
Africa,Guinea,2022-03-01T01:01:01Z,oxygen cylinder,0,5738,9884
Africa,Guinea,2022-03-01T01:01:01Z,O2 Generator,1,5958,3275
Africa,Guinea,2022-03-01T01:01:01Z,Mask,2,9982953,2095355
Africa,Guinea,2022-03-01T01:01:01Z,Ventilators,3,4985,1397
Africa,Guinea,2022-03-01T01:01:01Z,O2 Concentrators,4,9366,1240
Africa,Guinea,2022-03-01T01:01:01Z,Testing Units,5,458701,210969
Africa,Guinea,2022-03-01T01:01:01Z,Pulse Oxymeters,6,20509,8195
Africa,Guinea,2022-03-01T01:01:01Z,General Medicines,7,19927960,3134017
Africa,Guinea,2022-03-01T01:01:01Z,PPE Kit,8,4568,11957
Africa,Guinea,2022-04-01T01:01:01Z,oxygen cylinder,0,3917,15329
Africa,Guinea,2022-04-01T01:01:01Z,O2 Generator,1,8839,592
Africa,Guinea,2022-04-01T01:01:01Z,Mask,2,20192802,1431239
Africa,Guinea,2022-04-01T01:01:01Z,Ventilators,3,1844,1168
Africa,Guinea,2022-04-01T01:01:01Z,O2 Concentrators,4,8026,1927
Africa,Guinea,2022-04-01T01:01:01Z,Testing Units,5,32185,398630
Africa,Guinea,2022-04-01T01:01:01Z,Pulse Oxymeters,6,7584,19320
Africa,Guinea,2022-04-01T01:01:01Z,General Medicines,7,23714194,1512400
Africa,Guinea,2022-04-01T01:01:01Z,PPE Kit,8,2796,12833
Africa,Guinea-Bissau,2020-01-01T01:01:01Z,oxygen cylinder,0,644,4
Africa,Guinea-Bissau,2020-01-01T01:01:01Z,O2 Generator,1,385,181
Africa,Guinea-Bissau,2020-01-01T01:01:01Z,Mask,2,202,756
Africa,Guinea-Bissau,2020-01-01T01:01:01Z,Ventilators,3,40,94
Africa,Guinea-Bissau,2020-01-01T01:01:01Z,O2 Concentrators,4,85,42
Africa,Guinea-Bissau,2020-01-01T01:01:01Z,Testing Units,5,660,629
Africa,Guinea-Bissau,2020-01-01T01:01:01Z,Pulse Oxymeters,6,418,762
Africa,Guinea-Bissau,2020-01-01T01:01:01Z,General Medicines,7,1542,178
Africa,Guinea-Bissau,2020-01-01T01:01:01Z,PPE Kit,8,756,317
Africa,Guinea-Bissau,2020-02-01T01:01:01Z,oxygen cylinder,0,362,750
Africa,Guinea-Bissau,2020-02-01T01:01:01Z,O2 Generator,1,129,172
Africa,Guinea-Bissau,2020-02-01T01:01:01Z,Mask,2,4948,998
Africa,Guinea-Bissau,2020-02-01T01:01:01Z,Ventilators,3,154,155
Africa,Guinea-Bissau,2020-02-01T01:01:01Z,O2 Concentrators,4,648,117
Africa,Guinea-Bissau,2020-02-01T01:01:01Z,Testing Units,5,761,28
Africa,Guinea-Bissau,2020-02-01T01:01:01Z,Pulse Oxymeters,6,319,392
Africa,Guinea-Bissau,2020-02-01T01:01:01Z,General Medicines,7,11371,4991
Africa,Guinea-Bissau,2020-02-01T01:01:01Z,PPE Kit,8,1135,1213
Africa,Guinea-Bissau,2020-03-01T01:01:01Z,oxygen cylinder,0,2837,617
Africa,Guinea-Bissau,2020-03-01T01:01:01Z,O2 Generator,1,152,34
Africa,Guinea-Bissau,2020-03-01T01:01:01Z,Mask,2,19549,3323
Africa,Guinea-Bissau,2020-03-01T01:01:01Z,Ventilators,3,98,7
Africa,Guinea-Bissau,2020-03-01T01:01:01Z,O2 Concentrators,4,908,552
Africa,Guinea-Bissau,2020-03-01T01:01:01Z,Testing Units,5,1249,5019
Africa,Guinea-Bissau,2020-03-01T01:01:01Z,Pulse Oxymeters,6,1955,7
Africa,Guinea-Bissau,2020-03-01T01:01:01Z,General Medicines,7,29212,12308
Africa,Guinea-Bissau,2020-03-01T01:01:01Z,PPE Kit,8,2660,320
Africa,Guinea-Bissau,2020-04-01T01:01:01Z,oxygen cylinder,0,152,99
Africa,Guinea-Bissau,2020-04-01T01:01:01Z,O2 Generator,1,1257,471
Africa,Guinea-Bissau,2020-04-01T01:01:01Z,Mask,2,48303,11131
Africa,Guinea-Bissau,2020-04-01T01:01:01Z,Ventilators,3,501,28
Africa,Guinea-Bissau,2020-04-01T01:01:01Z,O2 Concentrators,4,1192,179
Africa,Guinea-Bissau,2020-04-01T01:01:01Z,Testing Units,5,11384,9473
Africa,Guinea-Bissau,2020-04-01T01:01:01Z,Pulse Oxymeters,6,720,2332
Africa,Guinea-Bissau,2020-04-01T01:01:01Z,General Medicines,7,45065,22345
Africa,Guinea-Bissau,2020-04-01T01:01:01Z,PPE Kit,8,2693,2810
Africa,Guinea-Bissau,2020-05-01T01:01:01Z,oxygen cylinder,0,2733,1220
Africa,Guinea-Bissau,2020-05-01T01:01:01Z,O2 Generator,1,1412,637
Africa,Guinea-Bissau,2020-05-01T01:01:01Z,Mask,2,118005,13364
Africa,Guinea-Bissau,2020-05-01T01:01:01Z,Ventilators,3,771,66
Africa,Guinea-Bissau,2020-05-01T01:01:01Z,O2 Concentrators,4,1218,650
Africa,Guinea-Bissau,2020-05-01T01:01:01Z,Testing Units,5,2740,4308
Africa,Guinea-Bissau,2020-05-01T01:01:01Z,Pulse Oxymeters,6,1186,1857
Africa,Guinea-Bissau,2020-05-01T01:01:01Z,General Medicines,7,170131,33682
Africa,Guinea-Bissau,2020-05-01T01:01:01Z,PPE Kit,8,1692,337
Africa,Guinea-Bissau,2020-06-01T01:01:01Z,oxygen cylinder,0,207,4280
Africa,Guinea-Bissau,2020-06-01T01:01:01Z,O2 Generator,1,114,241
Africa,Guinea-Bissau,2020-06-01T01:01:01Z,Mask,2,197964,35765
Africa,Guinea-Bissau,2020-06-01T01:01:01Z,Ventilators,3,829,93
Africa,Guinea-Bissau,2020-06-01T01:01:01Z,O2 Concentrators,4,1419,216
Africa,Guinea-Bissau,2020-06-01T01:01:01Z,Testing Units,5,16376,20836
Africa,Guinea-Bissau,2020-06-01T01:01:01Z,Pulse Oxymeters,6,2575,697
Africa,Guinea-Bissau,2020-06-01T01:01:01Z,General Medicines,7,40342,13621
Africa,Guinea-Bissau,2020-06-01T01:01:01Z,PPE Kit,8,869,1808
Africa,Guinea-Bissau,2020-07-01T01:01:01Z,oxygen cylinder,0,6367,4988
Africa,Guinea-Bissau,2020-07-01T01:01:01Z,O2 Generator,1,770,1181
Africa,Guinea-Bissau,2020-07-01T01:01:01Z,Mask,2,270384,100600
Africa,Guinea-Bissau,2020-07-01T01:01:01Z,Ventilators,3,1624,660
Africa,Guinea-Bissau,2020-07-01T01:01:01Z,O2 Concentrators,4,668,1599
Africa,Guinea-Bissau,2020-07-01T01:01:01Z,Testing Units,5,14888,31410
Africa,Guinea-Bissau,2020-07-01T01:01:01Z,Pulse Oxymeters,6,2409,2394
Africa,Guinea-Bissau,2020-07-01T01:01:01Z,General Medicines,7,546889,95615
Africa,Guinea-Bissau,2020-07-01T01:01:01Z,PPE Kit,8,2057,2086
Africa,Guinea-Bissau,2020-08-01T01:01:01Z,oxygen cylinder,0,3960,5816
Africa,Guinea-Bissau,2020-08-01T01:01:01Z,O2 Generator,1,12,1513
Africa,Guinea-Bissau,2020-08-01T01:01:01Z,Mask,2,399429,93010
Africa,Guinea-Bissau,2020-08-01T01:01:01Z,Ventilators,3,1424,569
Africa,Guinea-Bissau,2020-08-01T01:01:01Z,O2 Concentrators,4,2885,1769
Africa,Guinea-Bissau,2020-08-01T01:01:01Z,Testing Units,5,556,28856
Africa,Guinea-Bissau,2020-08-01T01:01:01Z,Pulse Oxymeters,6,6211,2837
Africa,Guinea-Bissau,2020-08-01T01:01:01Z,General Medicines,7,485172,146005
Africa,Guinea-Bissau,2020-08-01T01:01:01Z,PPE Kit,8,6533,5157
Africa,Guinea-Bissau,2020-09-01T01:01:01Z,oxygen cylinder,0,8552,6674
Africa,Guinea-Bissau,2020-09-01T01:01:01Z,O2 Generator,1,2337,598
Africa,Guinea-Bissau,2020-09-01T01:01:01Z,Mask,2,580926,190667
Africa,Guinea-Bissau,2020-09-01T01:01:01Z,Ventilators,3,34,143
Africa,Guinea-Bissau,2020-09-01T01:01:01Z,O2 Concentrators,4,1708,1131
Africa,Guinea-Bissau,2020-09-01T01:01:01Z,Testing Units,5,59523,39105
Africa,Guinea-Bissau,2020-09-01T01:01:01Z,Pulse Oxymeters,6,4538,6622
Africa,Guinea-Bissau,2020-09-01T01:01:01Z,General Medicines,7,996267,132303
Africa,Guinea-Bissau,2020-09-01T01:01:01Z,PPE Kit,8,25,607
Africa,Guinea-Bissau,2020-10-01T01:01:01Z,oxygen cylinder,0,2119,992
Africa,Guinea-Bissau,2020-10-01T01:01:01Z,O2 Generator,1,2788,730
Africa,Guinea-Bissau,2020-10-01T01:01:01Z,Mask,2,425852,61924
Africa,Guinea-Bissau,2020-10-01T01:01:01Z,Ventilators,3,370,250
Africa,Guinea-Bissau,2020-10-01T01:01:01Z,O2 Concentrators,4,1527,1434
Africa,Guinea-Bissau,2020-10-01T01:01:01Z,Testing Units,5,13610,30453
Africa,Guinea-Bissau,2020-10-01T01:01:01Z,Pulse Oxymeters,6,2951,3635
Africa,Guinea-Bissau,2020-10-01T01:01:01Z,General Medicines,7,1151715,257038
Africa,Guinea-Bissau,2020-10-01T01:01:01Z,PPE Kit,8,6393,7501
Africa,Guinea-Bissau,2020-11-01T01:01:01Z,oxygen cylinder,0,9226,7719
Africa,Guinea-Bissau,2020-11-01T01:01:01Z,O2 Generator,1,1144,348
Africa,Guinea-Bissau,2020-11-01T01:01:01Z,Mask,2,765255,152138
Africa,Guinea-Bissau,2020-11-01T01:01:01Z,Ventilators,3,620,27
Africa,Guinea-Bissau,2020-11-01T01:01:01Z,O2 Concentrators,4,782,672
Africa,Guinea-Bissau,2020-11-01T01:01:01Z,Testing Units,5,117583,53121
Africa,Guinea-Bissau,2020-11-01T01:01:01Z,Pulse Oxymeters,6,3200,724
Africa,Guinea-Bissau,2020-11-01T01:01:01Z,General Medicines,7,59157,232179
Africa,Guinea-Bissau,2020-11-01T01:01:01Z,PPE Kit,8,10906,7776
Africa,Guinea-Bissau,2020-12-01T01:01:01Z,oxygen cylinder,0,3392,8795
Africa,Guinea-Bissau,2020-12-01T01:01:01Z,O2 Generator,1,1063,2005
Africa,Guinea-Bissau,2020-12-01T01:01:01Z,Mask,2,963541,290759
Africa,Guinea-Bissau,2020-12-01T01:01:01Z,Ventilators,3,2815,629
Africa,Guinea-Bissau,2020-12-01T01:01:01Z,O2 Concentrators,4,2619,2572
Africa,Guinea-Bissau,2020-12-01T01:01:01Z,Testing Units,5,107266,10175
Africa,Guinea-Bissau,2020-12-01T01:01:01Z,Pulse Oxymeters,6,329,2777
Africa,Guinea-Bissau,2020-12-01T01:01:01Z,General Medicines,7,1810298,255026
Africa,Guinea-Bissau,2020-12-01T01:01:01Z,PPE Kit,8,6468,356
Africa,Guinea-Bissau,2021-01-01T01:01:01Z,oxygen cylinder,0,4012,6932
Africa,Guinea-Bissau,2021-01-01T01:01:01Z,O2 Generator,1,3990,720
Africa,Guinea-Bissau,2021-01-01T01:01:01Z,Mask,2,1332376,406498
Africa,Guinea-Bissau,2021-01-01T01:01:01Z,Ventilators,3,4289,356
Africa,Guinea-Bissau,2021-01-01T01:01:01Z,O2 Concentrators,4,926,1477
Africa,Guinea-Bissau,2021-01-01T01:01:01Z,Testing Units,5,123841,70121
Africa,Guinea-Bissau,2021-01-01T01:01:01Z,Pulse Oxymeters,6,5039,1153
Africa,Guinea-Bissau,2021-01-01T01:01:01Z,General Medicines,7,3836856,413169
Africa,Guinea-Bissau,2021-01-01T01:01:01Z,PPE Kit,8,7179,4996
Africa,Guinea-Bissau,2021-02-01T01:01:01Z,oxygen cylinder,0,1204,779
Africa,Guinea-Bissau,2021-02-01T01:01:01Z,O2 Generator,1,4290,1487
Africa,Guinea-Bissau,2021-02-01T01:01:01Z,Mask,2,1038791,354578
Africa,Guinea-Bissau,2021-02-01T01:01:01Z,Ventilators,3,2489,1369
Africa,Guinea-Bissau,2021-02-01T01:01:01Z,O2 Concentrators,4,4895,2295
Africa,Guinea-Bissau,2021-02-01T01:01:01Z,Testing Units,5,55779,147812
Africa,Guinea-Bissau,2021-02-01T01:01:01Z,Pulse Oxymeters,6,11059,1083
Africa,Guinea-Bissau,2021-02-01T01:01:01Z,General Medicines,7,3954902,576791
Africa,Guinea-Bissau,2021-02-01T01:01:01Z,PPE Kit,8,10328,10875
Africa,Guinea-Bissau,2021-03-01T01:01:01Z,oxygen cylinder,0,6081,1248
Africa,Guinea-Bissau,2021-03-01T01:01:01Z,O2 Generator,1,2694,1366
Africa,Guinea-Bissau,2021-03-01T01:01:01Z,Mask,2,2946789,298243
Africa,Guinea-Bissau,2021-03-01T01:01:01Z,Ventilators,3,3011,658
Africa,Guinea-Bissau,2021-03-01T01:01:01Z,O2 Concentrators,4,264,916
Africa,Guinea-Bissau,2021-03-01T01:01:01Z,Testing Units,5,203816,96048
Africa,Guinea-Bissau,2021-03-01T01:01:01Z,Pulse Oxymeters,6,7073,2331
Africa,Guinea-Bissau,2021-03-01T01:01:01Z,General Medicines,7,6060429,828454
Africa,Guinea-Bissau,2021-03-01T01:01:01Z,PPE Kit,8,6003,6610
Africa,Guinea-Bissau,2021-04-01T01:01:01Z,oxygen cylinder,0,4203,5226
Africa,Guinea-Bissau,2021-04-01T01:01:01Z,O2 Generator,1,5488,719
Africa,Guinea-Bissau,2021-04-01T01:01:01Z,Mask,2,12794,704992
Africa,Guinea-Bissau,2021-04-01T01:01:01Z,Ventilators,3,493,992
Africa,Guinea-Bissau,2021-04-01T01:01:01Z,O2 Concentrators,4,6195,3482
Africa,Guinea-Bissau,2021-04-01T01:01:01Z,Testing Units,5,53766,31592
Africa,Guinea-Bissau,2021-04-01T01:01:01Z,Pulse Oxymeters,6,8593,9813
Africa,Guinea-Bissau,2021-04-01T01:01:01Z,General Medicines,7,2276030,375683
Africa,Guinea-Bissau,2021-04-01T01:01:01Z,PPE Kit,8,3092,10716
Africa,Guinea-Bissau,2021-05-01T01:01:01Z,oxygen cylinder,0,6219,10578
Africa,Guinea-Bissau,2021-05-01T01:01:01Z,O2 Generator,1,775,336
Africa,Guinea-Bissau,2021-05-01T01:01:01Z,Mask,2,449143,611336
Africa,Guinea-Bissau,2021-05-01T01:01:01Z,Ventilators,3,5230,586
Africa,Guinea-Bissau,2021-05-01T01:01:01Z,O2 Concentrators,4,4170,984
Africa,Guinea-Bissau,2021-05-01T01:01:01Z,Testing Units,5,194585,152878
Africa,Guinea-Bissau,2021-05-01T01:01:01Z,Pulse Oxymeters,6,6582,12200
Africa,Guinea-Bissau,2021-05-01T01:01:01Z,General Medicines,7,9550838,978191
Africa,Guinea-Bissau,2021-05-01T01:01:01Z,PPE Kit,8,3685,8376
Africa,Guinea-Bissau,2021-06-01T01:01:01Z,oxygen cylinder,0,14833,2406
Africa,Guinea-Bissau,2021-06-01T01:01:01Z,O2 Generator,1,3657,3563
Africa,Guinea-Bissau,2021-06-01T01:01:01Z,Mask,2,1324835,256779
Africa,Guinea-Bissau,2021-06-01T01:01:01Z,Ventilators,3,5083,262
Africa,Guinea-Bissau,2021-06-01T01:01:01Z,O2 Concentrators,4,3585,272
Africa,Guinea-Bissau,2021-06-01T01:01:01Z,Testing Units,5,25349,210701
Africa,Guinea-Bissau,2021-06-01T01:01:01Z,Pulse Oxymeters,6,10224,2778
Africa,Guinea-Bissau,2021-06-01T01:01:01Z,General Medicines,7,3027483,23213
Africa,Guinea-Bissau,2021-06-01T01:01:01Z,PPE Kit,8,7075,5853
Africa,Guinea-Bissau,2021-07-01T01:01:01Z,oxygen cylinder,0,7632,7319
Africa,Guinea-Bissau,2021-07-01T01:01:01Z,O2 Generator,1,2253,3788
Africa,Guinea-Bissau,2021-07-01T01:01:01Z,Mask,2,5277308,892395
Africa,Guinea-Bissau,2021-07-01T01:01:01Z,Ventilators,3,4846,1435
Africa,Guinea-Bissau,2021-07-01T01:01:01Z,O2 Concentrators,4,409,2541
Africa,Guinea-Bissau,2021-07-01T01:01:01Z,Testing Units,5,229460,207239
Africa,Guinea-Bissau,2021-07-01T01:01:01Z,Pulse Oxymeters,6,2700,14559
Africa,Guinea-Bissau,2021-07-01T01:01:01Z,General Medicines,7,1345554,1381736
Africa,Guinea-Bissau,2021-07-01T01:01:01Z,PPE Kit,8,16536,14677
Africa,Guinea-Bissau,2021-08-01T01:01:01Z,oxygen cylinder,0,9365,9781
Africa,Guinea-Bissau,2021-08-01T01:01:01Z,O2 Generator,1,2501,1043
Africa,Guinea-Bissau,2021-08-01T01:01:01Z,Mask,2,471038,1235474
Africa,Guinea-Bissau,2021-08-01T01:01:01Z,Ventilators,3,8900,1856
Africa,Guinea-Bissau,2021-08-01T01:01:01Z,O2 Concentrators,4,7867,1382
Africa,Guinea-Bissau,2021-08-01T01:01:01Z,Testing Units,5,253974,71636
Africa,Guinea-Bissau,2021-08-01T01:01:01Z,Pulse Oxymeters,6,13858,1293
Africa,Guinea-Bissau,2021-08-01T01:01:01Z,General Medicines,7,4794354,1098877
Africa,Guinea-Bissau,2021-08-01T01:01:01Z,PPE Kit,8,12711,8155
Africa,Guinea-Bissau,2021-09-01T01:01:01Z,oxygen cylinder,0,6292,11229
Africa,Guinea-Bissau,2021-09-01T01:01:01Z,O2 Generator,1,6772,3932
Africa,Guinea-Bissau,2021-09-01T01:01:01Z,Mask,2,5735814,312998
Africa,Guinea-Bissau,2021-09-01T01:01:01Z,Ventilators,3,7736,1766
Africa,Guinea-Bissau,2021-09-01T01:01:01Z,O2 Concentrators,4,6945,1271
Africa,Guinea-Bissau,2021-09-01T01:01:01Z,Testing Units,5,239793,182182
Africa,Guinea-Bissau,2021-09-01T01:01:01Z,Pulse Oxymeters,6,8660,12662
Africa,Guinea-Bissau,2021-09-01T01:01:01Z,General Medicines,7,6347853,1818381
Africa,Guinea-Bissau,2021-09-01T01:01:01Z,PPE Kit,8,6085,10835
Africa,Guinea-Bissau,2021-10-01T01:01:01Z,oxygen cylinder,0,19614,10480
Africa,Guinea-Bissau,2021-10-01T01:01:01Z,O2 Generator,1,4411,1237
Africa,Guinea-Bissau,2021-10-01T01:01:01Z,Mask,2,8148846,526238
Africa,Guinea-Bissau,2021-10-01T01:01:01Z,Ventilators,3,413,1806
Africa,Guinea-Bissau,2021-10-01T01:01:01Z,O2 Concentrators,4,7536,49
Africa,Guinea-Bissau,2021-10-01T01:01:01Z,Testing Units,5,12404,229762
Africa,Guinea-Bissau,2021-10-01T01:01:01Z,Pulse Oxymeters,6,5267,7451
Africa,Guinea-Bissau,2021-10-01T01:01:01Z,General Medicines,7,11292077,2021755
Africa,Guinea-Bissau,2021-10-01T01:01:01Z,PPE Kit,8,1930,12161
Africa,Guinea-Bissau,2021-11-01T01:01:01Z,oxygen cylinder,0,413,15003
